 3.41e+07	 1.61436e+10	 5.07357e+28	 8.53157e+33
 3.42e+07	 1.59557e+10	 4.99499e+28	 8.55537e+33
 3.43e+07	 1.57699e+10	 4.91756e+28	 8.57903e+33
 3.44e+07	 1.5586e+10	 4.84126e+28	 8.60255e+33
 3.45e+07	 1.54041e+10	 4.76609e+28	 8.62593e+33
 3.46e+07	 1.52243e+10	 4.69203e+28	 8.64917e+33
 3.47e+07	 1.50463e+10	 4.61905e+28	 8.67227e+33
 3.48e+07	 1.48703e+10	 4.54716e+28	 8.69523e+33
 3.49e+07	 1.46963e+10	 4.47632e+28	 8.71806e+33
 3.5e+07	 1.45241e+10	 4.40653e+28	 8.74075e+33
 3.51e+07	 1.43538e+10	 4.33778e+28	 8.7633e+33
 3.52e+07	 1.41853e+10	 4.27004e+28	 8.78571e+33
 3.53e+07	 1.40187e+10	 4.20331e+28	 8.80798e+33
 3.54e+07	 1.3854e+10	 4.13756e+28	 8.83012e+33
 3.55e+07	 1.3691e+10	 4.0728e+28	 8.85213e+33
 3.56e+07	 1.35298e+10	 4.00899e+28	 8.87399e+33
 3.57e+07	 1.33704e+10	 3.94614e+28	 8.89572e+33
 3.58e+07	 1.32128e+10	 3.88422e+28	 8.91731e+33
 3.59e+07	 1.30569e+10	 3.82323e+28	 8.93877e+33
 3.6e+07	 1.29027e+10	 3.76315e+28	 8.9601e+33
 3.61e+07	 1.27502e+10	 3.70397e+28	 8.98129e+33
 3.62e+07	 1.25994e+10	 3.64567e+28	 9.00234e+33
 3.63e+07	 1.24502e+10	 3.58824e+28	 9.02326e+33
 3.64e+07	 1.23027e+10	 3.53168e+28	 9.04405e+33
 3.65e+07	 1.21569e+10	 3.47596e+28	 9.0647e+33
 3.66e+07	 1.20126e+10	 3.42108e+28	 9.08522e+33
 3.67e+07	 1.187e+10	 3.36702e+28	 9.10561e+33
 3.68e+07	 1.17289e+10	 3.31378e+28	 9.12586e+33
 3.69e+07	 1.15895e+10	 3.26134e+28	 9.14599e+33
 3.7e+07	 1.14515e+10	 3.20969e+28	 9.16598e+33
 3.71e+07	 1.13151e+10	 3.15882e+28	 9.18584e+33
 3.72e+07	 1.11803e+10	 3.10872e+28	 9.20557e+33
 3.73e+07	 1.10469e+10	 3.05937e+28	 9.22517e+33
 3.74e+07	 1.0915e+10	 3.01077e+28	 9.24464e+33
 3.75e+07	 1.07846e+10	 2.96291e+28	 9.26398e+33
 3.76e+07	 1.06557e+10	 2.91577e+28	 9.28319e+33
 3.77e+07	 1.05282e+10	 2.86935e+28	 9.30227e+33
 3.78e+07	 1.04021e+10	 2.82363e+28	 9.32122e+33
 3.79e+07	 1.02775e+10	 2.7786e+28	 9.34005e+33
 3.8e+07	 1.01542e+10	 2.73426e+28	 9.35875e+33
 3.81e+07	 1.00323e+10	 2.6906e+28	 9.37732e+33
 3.82e+07	 9.91184e+09	 2.6476e+28	 9.39576e+33
 3.83e+07	 9.7927e+09	 2.60525e+28	 9.41408e+33
 3.84e+07	 9.67491e+09	 2.56355e+28	 9.43228e+33
 3.85e+07	 9.55845e+09	 2.52249e+28	 9.45034e+33
